Date,Price,Open,High,Low,Vol.,Change %
02/01/2004,42.17,41.26,42.75,40.05,199.66M,3.38%
01/01/2004,40.79,41.02,41.77,40.02,238.69M,-0.51%
12/01/2003,41.00,36.50,41.13,36.22,258.12M,13.26%
11/01/2003,36.20,36.92,36.99,35.05,224.82M,-1.04%
10/01/2003,36.58,36.92,38.93,36.12,256.20M,-0.05%
09/01/2003,36.60,37.79,38.50,36.35,224.37M,-2.92%
08/01/2003,37.70,35.57,37.74,35.12,212.85M,5.96%
07/01/2003,35.58,35.95,36.40,34.90,261.02M,-0.92%
06/01/2003,35.91,36.53,38.45,35.91,249.96M,-1.35%
05/01/2003,36.40,35.32,36.77,34.99,242.04M,3.41%
04/01/2003,35.20,35.25,36.00,34.20,225.85M,0.72%
03/01/2003,34.95,34.39,36.20,33.23,271.15M,2.73%
02/01/2003,34.02,34.16,35.09,32.32,220.62M,-0.38%
01/01/2003,34.15,35.00,36.60,31.58,268.56M,-2.26%
12/01/2002,34.94,35.15,36.22,34.10,245.96M,0.40%
11/01/2002,34.80,33.80,35.85,33.00,219.52M,3.39%
10/01/2002,33.66,32.18,36.50,32.03,325.82M,5.52%
09/01/2002,31.90,34.25,35.80,31.18,237.62M,-10.01%
08/01/2002,35.45,35.25,37.80,32.32,256.20M,-3.56%
07/01/2002,36.76,40.77,41.10,29.75,420.07M,-10.17%
06/01/2002,40.92,40.00,41.02,38.50,236.03M,2.48%
05/01/2002,39.93,39.90,41.13,38.68,214.55M,-0.60%
04/01/2002,40.17,44.20,44.58,39.60,241.48M,-8.35%
03/01/2002,43.83,41.75,44.29,41.65,221.08M,6.13%
02/01/2002,41.30,39.15,41.80,37.60,201.14M,5.76%
01/01/2002,39.05,39.30,40.09,37.80,199.81M,-0.64%
12/01/2001,39.30,37.40,40.30,36.41,239.53M,5.08%
11/01/2001,37.40,39.45,40.58,36.76,241.58M,-5.20%
10/01/2001,39.45,39.25,42.70,38.05,225.02M,0.13%
09/01/2001,39.40,40.60,41.50,35.01,194.95M,-1.87%
08/01/2001,40.15,42.45,42.49,40.05,190.24M,-3.86%
